::1 - - [08/Jul/2021:16:00:01 +0000] "GET /birthday/remind HTTP/1.1" 200 208 "-" "curl/7.29.0"
::ffff:194.163.134.133 - - [08/Jul/2021:17:01:35 +0000] "GET http://icanhazip.com/ HTTP/1.1" 404 1022 "-" "Go-http-client/1.1"
::ffff:60.13.138.38 - - [08/Jul/2021:19:58:43 +0000] "HEAD http://110.242.68.4/ HTTP/1.1" 404 1022 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
::ffff:34.77.162.27 - - [08/Jul/2021:21:31:03 +0000] "GET / HTTP/1.1" 404 1022 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
::ffff:124.88.55.13 - - [09/Jul/2021:01:46:57 +0000] "HEAD http://110.242.68.4/ HTTP/1.1" 404 1022 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
::ffff:54.183.187.92 - - [09/Jul/2021:05:35:45 +0000] "GET / HTTP/1.1" 404 1022 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
::ffff:194.163.134.133 - - [09/Jul/2021:06:57:48 +0000] "GET http://azenv.net/ HTTP/1.1" 404 1022 "-" "Go-http-client/1.1"
::ffff:185.212.131.64 - - [09/Jul/2021:08:37:34 +0000] "GET / HTTP/1.0" 404 1022 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
::ffff:8.142.66.158 - - [09/Jul/2021:11:23:14 +0000] "GET / HTTP/1.0" 404 1022 "-" "-"
::ffff:8.142.66.158 - - [09/Jul/2021:11:23:14 +0000] "GET / HTTP/1.1" 404 1022 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
::ffff:47.241.253.80 - - [09/Jul/2021:12:13:31 +0000] "GET http://passport.baidu.com/ HTTP/1.1" 404 1022 "-" "-"
::ffff:223.71.167.164 - - [09/Jul/2021:13:49:02 +0000] "GET / HTTP/1.1" 404 1022 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:47.0) Gecko/20100101 Firefox/47.0"
::ffff:47.241.253.80 - - [09/Jul/2021:15:50:02 +0000] "GET http://passport.baidu.com/ HTTP/1.1" 404 1022 "-" "-"
