::1 - - [05/Jul/2021:16:00:01 +0000] "GET /birthday/remind HTTP/1.1" 200 208 "-" "curl/7.29.0"
::ffff:39.99.249.183 - - [05/Jul/2021:22:04:50 +0000] "GET / HTTP/1.0" 404 1022 "-" "-"
::ffff:39.99.249.183 - - [05/Jul/2021:22:04:50 +0000] "GET / HTTP/1.1" 404 1022 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
::ffff:27.211.182.246 - - [05/Jul/2021:23:35:21 +0000] "HEAD http://110.242.68.4/ HTTP/1.1" 404 1022 "-" "Mozilla/5.01712517 Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
::ffff:34.77.162.31 - - [06/Jul/2021:05:06:46 +0000] "GET / HTTP/1.1" 404 1022 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
::ffff:162.142.125.39 - - [06/Jul/2021:05:44:00 +0000] "GET / HTTP/1.1" 404 1022 "-" "-"
::ffff:162.142.125.39 - - [06/Jul/2021:05:44:00 +0000] "GET / HTTP/1.1" 404 1022 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
::ffff:104.152.52.71 - - [06/Jul/2021:06:24:49 +0000] "GET / HTTP/1.0" 404 1022 "-" "-"
::ffff:104.152.52.71 - - [06/Jul/2021:06:24:50 +0000] "OPTIONS / HTTP/1.0" 404 1004 "-" "-"
::ffff:104.152.52.71 - - [06/Jul/2021:06:24:54 +0000] "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0" 404 1022 "-" "-"
::ffff:223.166.74.155 - - [06/Jul/2021:09:19:41 +0000] "HEAD http://110.242.68.4/ HTTP/1.1" 404 1022 "-" "Mozilla/5.01688858 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.75 Safari/537.36"
